delay_ns,scope,scope_ordinal,regime,ng,metric,mean,median,q90,q95,q99,finite
120,partial_small,1,id20,4,nmse_omitted_db,-24.48378924369812,-24.483369827270508,-23.8160493850708,-23.575706481933594,-23.22714002609253,True
120,partial_small,1,id20,4,epistemic,0.0010651051068562083,0.0009957131114788353,0.001405204471666366,0.0016182936844415959,0.0021149570308625697,True
120,partial_small,1,id20,4,aleatoric,0.01250066452473402,0.012187395710498095,0.014610361494123937,0.01556439083069563,0.01780948398634791,True
120,partial_small,1,id20,8,nmse_omitted_db,-22.007670665740967,-22.01203727722168,-21.33837127685547,-21.152298355102538,-20.78153854370117,True
120,partial_small,1,id20,8,epistemic,0.0017982300120638684,0.0016763759776949883,0.0023982034996151928,0.002803280157968402,0.0036565478262491524,True
120,partial_small,1,id20,8,aleatoric,0.020773353239521383,0.020302784629166126,0.024172183685004713,0.025507008563727136,0.0288696669973433,True
120,partial_small,1,id20,16,nmse_omitted_db,-19.601525075912477,-19.587987899780273,-18.959435844421385,-18.73533697128296,-18.45750722885132,True
120,partial_small,1,id20,16,epistemic,0.0031625071645248683,0.002885413123294711,0.004332976648584008,0.0051212560152634964,0.007396008851937949,True
120,partial_small,1,id20,16,aleatoric,0.03349759856238961,0.03264546953141689,0.038555219396948816,0.04094186220318078,0.04605133093893527,True
120,partial_small,1,id20,32,nmse_omitted_db,-16.773368237495422,-16.778624534606934,-16.032637977600096,-15.863017129898072,-15.503788738250732,True
120,partial_small,1,id20,32,epistemic,0.009175995409488678,0.007833159528672695,0.013340380974113943,0.016770698502659796,0.031158429645001873,True
120,partial_small,1,id20,32,aleatoric,0.06307233298942447,0.061154257506132126,0.07373698353767395,0.07905539870262146,0.09030377566814422,True
120,partial_small,1,id80,4,nmse_omitted_db,-23.991789554595947,-23.988505363464355,-23.478483581542967,-23.318328285217284,-23.04023717880249,True
120,partial_small,1,id80,4,epistemic,0.001881106560351327,0.0018119753804057837,0.0023843465140089394,0.0025918595376424485,0.003151358526665717,True
120,partial_small,1,id80,4,aleatoric,0.015596669260412454,0.015419169794768095,0.01738735493272543,0.018094577826559544,0.019451970886439084,True
120,partial_small,1,id80,8,nmse_omitted_db,-21.520871925354005,-21.496599197387695,-20.990042304992677,-20.866829586029052,-20.628995876312256,True
120,partial_small,1,id80,8,epistemic,0.0029875095412135125,0.0028801895678043365,0.0037182540865615013,0.004124410822987556,0.005061922869645058,True
120,partial_small,1,id80,8,aleatoric,0.02580598623305559,0.025576986372470856,0.028315416350960732,0.029525948595255612,0.032006153203547,True
120,partial_small,1,id80,16,nmse_omitted_db,-18.88337931060791,-18.89916706085205,-18.306193351745605,-18.106115531921386,-17.841838073730468,True
120,partial_small,1,id80,16,epistemic,0.00535215187841095,0.005073805106803775,0.0068050940521061426,0.007687634974718093,0.010258888136595486,True
120,partial_small,1,id80,16,aleatoric,0.04113456904515624,0.04065107926726341,0.045161107927560805,0.04696720335632562,0.05161364935338497,True
120,partial_small,1,id80,32,nmse_omitted_db,-16.055014251708986,-16.076356887817383,-15.357739067077636,-15.127722358703613,-14.712470092773438,True
120,partial_small,1,id80,32,epistemic,0.020291108636185527,0.017239218577742577,0.029410489089787006,0.038933046348392945,0.06936038076877593,True
120,partial_small,1,id80,32,aleatoric,0.07744247627630829,0.07619355991482735,0.08679156079888344,0.09109828695654867,0.10539447858929633,True
120,partial_small,1,far1ms,4,nmse_omitted_db,0.28728327485173943,0.27035312354564667,0.4452674388885498,0.4969000980257988,0.6151556122303008,True
120,partial_small,1,far1ms,4,epistemic,0.003762374056736007,0.0031499802134931087,0.00551046896725893,0.007332478230819104,0.01466275674290955,True
120,partial_small,1,far1ms,4,aleatoric,0.017626475928351284,0.017381737008690834,0.020043202862143516,0.02085305657237768,0.023808631524443624,True
120,partial_small,1,far1ms,8,nmse_omitted_db,0.5997693008184433,0.5900381803512573,0.8520227134227754,0.9259870678186416,1.1248286736011504,True
120,partial_small,1,far1ms,8,epistemic,0.012660435324069113,0.008156560827046633,0.018893818743526938,0.02690049754455684,0.06984349712729444,True
120,partial_small,1,far1ms,8,aleatoric,0.0367776432801038,0.03605668619275093,0.0435070414096117,0.04558877497911453,0.05200002294033764,True
120,partial_small,1,far1ms,16,nmse_omitted_db,1.9577345932722092,1.9632448554039001,2.2041909217834474,2.2603340983390807,2.369603703022003,True
120,partial_small,1,far1ms,16,epistemic,25651.265245492315,100.31575012207031,15052.714941406251,53594.618359374894,479178.04124999995,True
120,partial_small,1,far1ms,16,aleatoric,0.16004592545330523,0.12249210104346275,0.23751735985279085,0.31585776209831234,0.6660821425914764,True
120,partial_small,1,far1ms,32,nmse_omitted_db,2.1039206510782242,2.097952961921692,2.38764660358429,2.4602045536041257,2.6313748598098754,True
120,partial_small,1,far1ms,32,epistemic,872169.7210141884,1554.0001220703125,164145.50312500016,738136.3781249961,19211436.939999983,True
120,partial_small,1,far1ms,32,aleatoric,1.290639835640788,0.28498709201812744,0.8998062610626226,1.7186201512813515,23.44285751342773,True
120,partial_medium,2,target,4,nmse_omitted_db,-23.490398540496827,-23.496421813964844,-22.914430809020995,-22.75204553604126,-22.427700214385986,True
120,partial_medium,2,target,4,epistemic,0.0029065579986199738,0.0027257943293079734,0.0039931762963533405,0.004418151918798684,0.006372055420652031,True
120,partial_medium,2,target,4,aleatoric,0.017120183372870086,0.01698029600083828,0.019061392545700072,0.019729972817003727,0.02123563908040523,True
120,partial_medium,2,target,8,nmse_omitted_db,-21.0185965423584,-21.024704933166504,-20.44188747406006,-20.294299411773682,-19.943512630462646,True
120,partial_medium,2,target,8,epistemic,0.004364157544216141,0.004132365807890892,0.005748383654281497,0.006307332310825586,0.008316206922754643,True
120,partial_medium,2,target,8,aleatoric,0.028505679422989486,0.02826413605362177,0.0313677404075861,0.03224063981324434,0.03489863682538271,True
120,partial_medium,2,target,16,nmse_omitted_db,-18.307075220108032,-18.316129684448242,-17.673018074035646,-17.50799560546875,-17.2017160987854,True
120,partial_medium,2,target,16,epistemic,0.00785051056323573,0.007388027850538492,0.010447119921445846,0.011607645079493521,0.015410111173987386,True
120,partial_medium,2,target,16,aleatoric,0.046779384072870016,0.04622790589928627,0.05146269090473652,0.053080258890986436,0.05675026450306177,True
120,partial_medium,2,target,32,nmse_omitted_db,-15.27434006690979,-15.292476177215576,-14.465892314910889,-14.31210494041443,-13.894240436553956,True
120,partial_medium,2,target,32,epistemic,0.0373983305701986,0.030984572134912014,0.05999082885682583,0.0716846592724323,0.1347471298277378,True
120,partial_medium,2,target,32,aleatoric,0.09198422715812922,0.09071804583072662,0.10202477276325225,0.10644804090261459,0.11712336137890815,True
120,partial_medium,2,id20,4,nmse_omitted_db,-24.069483354568483,-24.08432388305664,-23.423947143554688,-23.20575647354126,-22.906869564056397,True
120,partial_medium,2,id20,4,epistemic,0.0013028679615817965,0.0012250410509295762,0.0017047788831405343,0.0018962461850605904,0.002489142918493598,True
120,partial_medium,2,id20,4,aleatoric,0.01482309057097882,0.014457255136221647,0.017000636458396914,0.01810563690960407,0.020829218327999114,True
120,partial_medium,2,id20,8,nmse_omitted_db,-21.658063692092895,-21.660703659057617,-21.025765228271485,-20.820617198944092,-20.505616302490235,True
120,partial_medium,2,id20,8,epistemic,0.002349570423248224,0.002178528346121311,0.0031674379482865334,0.0036240079440176486,0.0047807571105659,True
120,partial_medium,2,id20,8,aleatoric,0.025489675473421812,0.024935550056397915,0.029281392693519592,0.031180352717638013,0.034654730670154094,True
120,partial_medium,2,id20,16,nmse_omitted_db,-19.103580982208253,-19.08894920349121,-18.45980911254883,-18.288119888305665,-17.958072872161864,True
120,partial_medium,2,id20,16,epistemic,0.004278745738556609,0.0038399487966671586,0.005981612578034402,0.00697077992372214,0.010582720180973403,True
120,partial_medium,2,id20,16,aleatoric,0.04130040568858385,0.040236297994852066,0.04813639670610428,0.05125840213149785,0.05929706774652004,True
120,partial_medium,2,id20,32,nmse_omitted_db,-16.40667412185669,-16.417704582214355,-15.72158603668213,-15.531790733337402,-15.168351945877076,True
120,partial_medium,2,id20,32,epistemic,0.012340006617363543,0.010038478765636683,0.017791941948235038,0.02348419744521379,0.04812692720443007,True
120,partial_medium,2,id20,32,aleatoric,0.07537740858271719,0.07305648177862167,0.0881970152258873,0.09403759762644764,0.11504450649023056,True
120,partial_medium,2,id80,4,nmse_omitted_db,-24.000193727493286,-24.00488567352295,-23.479208374023436,-23.32693758010864,-23.003006362915038,True
120,partial_medium,2,id80,4,epistemic,0.0017784748855046927,0.0017157440888695419,0.0022432092111557725,0.0024277101736515753,0.0029344340832903977,True
120,partial_medium,2,id80,4,aleatoric,0.01545958748832345,0.015323320869356394,0.017184897512197494,0.017986923269927502,0.01966885332018137,True
120,partial_medium,2,id80,8,nmse_omitted_db,-21.49187389945984,-21.475762367248535,-20.97606716156006,-20.824699878692627,-20.571838607788084,True
120,partial_medium,2,id80,8,epistemic,0.0030533579376060514,0.0029490842716768384,0.003776951786130667,0.004171662381850183,0.005121984961442649,True
120,partial_medium,2,id80,8,aleatoric,0.026758759094402194,0.026510819792747498,0.029365812242031098,0.030532444920390842,0.03319433405995369,True
120,partial_medium,2,id80,16,nmse_omitted_db,-18.833020946502685,-18.84199619293213,-18.241682624816896,-18.09439163208008,-17.788779315948485,True
120,partial_medium,2,id80,16,epistemic,0.005963508486747742,0.005660024005919695,0.007612912496551871,0.008512458112090825,0.011122028166428205,True
120,partial_medium,2,id80,16,aleatoric,0.044967906806617976,0.044468220323324203,0.04937182031571865,0.05150864794850349,0.05679564084857702,True
120,partial_medium,2,id80,32,nmse_omitted_db,-16.004967050552366,-16.010458946228027,-15.317983531951905,-15.141870021820068,-14.799601364135743,True
120,partial_medium,2,id80,32,epistemic,0.022860711578279732,0.019721321761608124,0.032421800494194034,0.04095405247062444,0.07000874847173687,True
120,partial_medium,2,id80,32,aleatoric,0.08651291297376155,0.08519596606492996,0.09646894931793214,0.1016305211931467,0.11615274488925934,True
120,partial_medium,2,far1ms,4,nmse_omitted_db,0.28916861617937684,0.2746373116970062,0.442014941573143,0.4946800589561461,0.6282537293434143,True
120,partial_medium,2,far1ms,4,epistemic,0.003173055975115858,0.0027614329010248184,0.0044848311226814985,0.005667211394757029,0.010135923204943536,True
120,partial_medium,2,far1ms,4,aleatoric,0.016893115175887943,0.016652722842991352,0.018899185210466386,0.01956249130889773,0.021961489319801332,True
120,partial_medium,2,far1ms,8,nmse_omitted_db,0.6095227670818567,0.5979626774787903,0.8637234091758728,0.9463275551795958,1.1329205727577205,True
120,partial_medium,2,far1ms,8,epistemic,0.01024291838798672,0.007609073538333178,0.015931227058172227,0.02036396488547325,0.04464079976081841,True
120,partial_medium,2,far1ms,8,aleatoric,0.03679527049697936,0.036171356216073036,0.04256198443472385,0.04437967929989099,0.05038540210574865,True
120,partial_medium,2,far1ms,16,nmse_omitted_db,1.9374040969610213,1.9395275115966797,2.1755016088485717,2.2316901087760925,2.334601249694824,True
120,partial_medium,2,far1ms,16,epistemic,729.2319917170284,5.607968807220459,373.9825378417969,993.7155090331997,11048.814843749993,True
120,partial_medium,2,far1ms,16,aleatoric,0.10562264251336455,0.09800444543361664,0.14616332054138184,0.1685269743204116,0.2209245206415653,True
120,partial_medium,2,far1ms,32,nmse_omitted_db,2.1082778782844542,2.1015701293945312,2.3860280752182006,2.468573498725891,2.595091497898102,True
120,partial_medium,2,far1ms,32,epistemic,2386.779423432842,41.59954071044922,1534.4840576171916,4053.2999389648435,39509.317070312434,True
120,partial_medium,2,far1ms,32,aleatoric,0.20707381891459226,0.18535944819450378,0.29791792333126066,0.3486381366848945,0.5330098778009413,True
120,partial_large,3,target,4,nmse_omitted_db,-23.646823095321654,-23.663007736206055,-23.06323413848877,-22.895428562164305,-22.516430053710938,True
120,partial_large,3,target,4,epistemic,0.002529930689255707,0.0024079233407974243,0.003292018291540444,0.0035719042178243383,0.004331401726230977,True
120,partial_large,3,target,4,aleatoric,0.016793458700180054,0.01662033051252365,0.018553785607218744,0.019122165255248545,0.020295942574739455,True
120,partial_large,3,target,8,nmse_omitted_db,-21.193562200546264,-21.2045316696167,-20.627454376220705,-20.485689067840575,-20.140308799743654,True
120,partial_large,3,target,8,epistemic,0.003937164149945602,0.0037824944593012333,0.004960316792130471,0.005356469191610812,0.00639631861820817,True
120,partial_large,3,target,8,aleatoric,0.027833254914730786,0.027597987093031406,0.03028950747102499,0.031045664660632608,0.03303440619260073,True
120,partial_large,3,target,16,nmse_omitted_db,-18.44440146636963,-18.448880195617676,-17.874049758911134,-17.64601058959961,-17.358583831787108,True
120,partial_large,3,target,16,epistemic,0.007614127132575959,0.0072826414834707975,0.009642626717686653,0.010618104599416256,0.013070482546463607,True
120,partial_large,3,target,16,aleatoric,0.04710746933147311,0.04667648486793041,0.050893443450331685,0.052250782027840614,0.05531749334186315,True
120,partial_large,3,target,32,nmse_omitted_db,-15.343726617813111,-15.354578971862793,-14.587040901184082,-14.451008987426759,-14.001212682723999,True
120,partial_large,3,target,32,epistemic,0.026357582673430444,0.02389438170939684,0.03761065900325775,0.04219587258994577,0.06599720075726508,True
120,partial_large,3,target,32,aleatoric,0.0873274540528655,0.08640709146857262,0.09566037058830261,0.09860406331717968,0.10527378559112549,True
120,partial_large,3,id20,4,nmse_omitted_db,-23.595182764053344,-23.57919692993164,-22.944607543945313,-22.78277015686035,-22.510187950134277,True
120,partial_large,3,id20,4,epistemic,0.0013825370878330432,0.0013050854904577136,0.0017688310239464045,0.0020027176244184373,0.002466768091544507,True
120,partial_large,3,id20,4,aleatoric,0.01508785430341959,0.014765174593776464,0.017160801962018014,0.018174926936626434,0.02045129111036658,True
120,partial_large,3,id20,8,nmse_omitted_db,-21.162210313796997,-21.15546703338623,-20.53515911102295,-20.340153789520265,-20.031726818084717,True
120,partial_large,3,id20,8,epistemic,0.0024978501104051245,0.002343608415685594,0.003264414705336094,0.003771532862447202,0.004879261162132024,True
120,partial_large,3,id20,8,aleatoric,0.026262800615280867,0.025723634287714958,0.029681429080665112,0.031394966132938865,0.034672900214791295,True
120,partial_large,3,id20,16,nmse_omitted_db,-18.55714333152771,-18.548702239990234,-17.929688262939454,-17.74155569076538,-17.424374656677244,True
120,partial_large,3,id20,16,epistemic,0.0048449992153327915,0.004434990929439664,0.006506042461842299,0.0076690413756295974,0.011360532753169533,True
120,partial_large,3,id20,16,aleatoric,0.04365202376246452,0.042796917259693146,0.049682858213782315,0.05228266045451164,0.060371611788868906,True
120,partial_large,3,id20,32,nmse_omitted_db,-15.872277584075928,-15.89492654800415,-15.160628509521484,-14.988113307952881,-14.651758909225464,True
120,partial_large,3,id20,32,epistemic,0.014088326915167272,0.011823504231870174,0.02033080328255892,0.02531991377472877,0.0508391799777746,True
120,partial_large,3,id20,32,aleatoric,0.07797422555088997,0.07591765373945236,0.0904650442302227,0.0956974871456623,0.11541753947734833,True
120,partial_large,3,id80,4,nmse_omitted_db,-24.050293491363526,-24.04454517364502,-23.512751960754393,-23.370776557922362,-23.041996269226075,True
120,partial_large,3,id80,4,epistemic,0.0017959401711123064,0.001738921506330371,0.002210025559179485,0.002386569499503821,0.0029006287339143452,True
120,partial_large,3,id80,4,aleatoric,0.01562157814670354,0.015462927520275116,0.017238783463835717,0.017919513769447802,0.019507399965077638,True
120,partial_large,3,id80,8,nmse_omitted_db,-21.50107109451294,-21.471667289733887,-20.968065452575683,-20.85821952819824,-20.583254947662354,True
120,partial_large,3,id80,8,epistemic,0.003068950370652601,0.002980752382427454,0.003721335716545582,0.004070821031928061,0.004880444291047752,True
120,partial_large,3,id80,8,aleatoric,0.026708726132288575,0.026472749188542366,0.029002131894230843,0.030115885194391012,0.032788539752364156,True
120,partial_large,3,id80,16,nmse_omitted_db,-18.790107086181642,-18.784727096557617,-18.21593246459961,-18.074949741363525,-17.805547008514406,True
120,partial_large,3,id80,16,epistemic,0.0061874192757532,0.0059203640557825565,0.007566398987546563,0.008290539542213083,0.010254638623446225,True
120,partial_large,3,id80,16,aleatoric,0.045703949101269244,0.045294808223843575,0.04944228827953338,0.05107972603291273,0.05576519154012203,True
120,partial_large,3,id80,32,nmse_omitted_db,-15.91392993736267,-15.910411834716797,-15.25625524520874,-15.05243444442749,-14.657476453781127,True
120,partial_large,3,id80,32,epistemic,0.01932106320373714,0.017660659737885,0.025389569438993932,0.03042231621220708,0.04574228230863806,True
120,partial_large,3,id80,32,aleatoric,0.0834475185200572,0.08250676468014717,0.09114793837070465,0.0948877055197954,0.104993467181921,True
120,partial_large,3,far1ms,4,nmse_omitted_db,0.25249638154078274,0.23812588304281235,0.40200549066066743,0.45415404140949245,0.5812862402200698,True
120,partial_large,3,far1ms,4,epistemic,0.003884002399048768,0.003221374819986522,0.005503896949812772,0.00740991292987018,0.016637087631970644,True
120,partial_large,3,far1ms,4,aleatoric,0.017063274907879532,0.01684281788766384,0.018995117023587228,0.019681678246706726,0.0216964827850461,True
120,partial_large,3,far1ms,8,nmse_omitted_db,0.5902593223899603,0.5819977521896362,0.8379324734210968,0.9248536646366119,1.124416207075119,True
120,partial_large,3,far1ms,8,epistemic,0.014348721132148056,0.009672195184975863,0.0233225179836154,0.030791886989027253,0.08182904608547684,True
120,partial_large,3,far1ms,8,aleatoric,0.03730148591473698,0.036771928891539574,0.04289797656238079,0.04459424056112766,0.05075265683233737,True
120,partial_large,3,far1ms,16,nmse_omitted_db,1.9492269678115846,1.9537366032600403,2.1903732299804686,2.2346539855003353,2.348457992076874,True
120,partial_large,3,far1ms,16,epistemic,19.841777311734855,0.7225181758403778,17.303716087341307,44.80786800384502,333.8290954589842,True
120,partial_large,3,far1ms,16,aleatoric,0.08949294827505946,0.085731640458107,0.11423074752092362,0.12637414932250976,0.15229396790266034,True
120,partial_large,3,far1ms,32,nmse_omitted_db,2.1387837814092636,2.1338512897491455,2.4055969953536986,2.4909281015396116,2.608390302658081,True
120,partial_large,3,far1ms,32,epistemic,75.3323610849306,4.752748489379883,88.88922119140628,200.4711105346678,1331.211328124999,True
120,partial_large,3,far1ms,32,aleatoric,0.160053237400949,0.15192067623138428,0.20669399052858353,0.23715811148285865,0.3108215573430061,True
120,full,4,target,4,nmse_omitted_db,-23.217887882232667,-23.211047172546387,-22.58954849243164,-22.369050407409667,-22.00365083694458,True
120,full,4,target,4,epistemic,0.0023307206267490985,0.0022576453629881144,0.0028404904995113613,0.0030766516225412487,0.0035977878142148256,True
120,full,4,target,4,aleatoric,0.01688767935708165,0.016732290387153625,0.01850886009633541,0.019070649333298207,0.020441732816398144,True
120,full,4,target,8,nmse_omitted_db,-20.82952635192871,-20.824234008789062,-20.236568450927734,-20.043629837036132,-19.70885835647583,True
120,full,4,target,8,epistemic,0.0039920112364925445,0.0038679769495502114,0.004833184741437435,0.005161289451643824,0.006127270595170557,True
120,full,4,target,8,aleatoric,0.02909079018421471,0.02884159330278635,0.03154044784605503,0.032296445965766904,0.034343809634447095,True
120,full,4,target,16,nmse_omitted_db,-18.297652574539185,-18.311370849609375,-17.685717391967774,-17.49044237136841,-17.15845865249634,True
120,full,4,target,16,epistemic,0.007839119490236045,0.007549718953669071,0.009791235812008381,0.010658200504258272,0.01312993252649903,True
120,full,4,target,16,aleatoric,0.04952838057652116,0.04917635768651962,0.05384161770343781,0.05521425735205412,0.058504306748509406,True
120,full,4,target,32,nmse_omitted_db,-15.19438364315033,-15.206066131591797,-14.465054607391357,-14.306889009475709,-13.897631511688232,True
120,full,4,target,32,epistemic,0.02936841650865972,0.026221142150461674,0.04285583831369877,0.050640467554330826,0.0772490669041872,True
120,full,4,target,32,aleatoric,0.09259887635707856,0.09170877933502197,0.10204124003648758,0.10540539547801017,0.11171614281833171,True
120,full,4,id20,4,nmse_omitted_db,-22.75329807662964,-22.77604579925537,-21.892192840576172,-21.648661422729493,-21.153142356872557,True
120,full,4,id20,4,epistemic,0.0016675222761696204,0.0015589604736305773,0.0022612884640693665,0.00252739549614489,0.003214067507069555,True
120,full,4,id20,4,aleatoric,0.01580939175840467,0.015472941566258669,0.01834317110478878,0.019484726246446368,0.022374361604452126,True
120,full,4,id20,8,nmse_omitted_db,-20.471826921463013,-20.45430278778076,-19.745483589172363,-19.54690523147583,-19.153614540100097,True
120,full,4,id20,8,epistemic,0.0027712920485064387,0.002603100845590234,0.003559672855772078,0.0039627608610317095,0.0054649889236316074,True
120,full,4,id20,8,aleatoric,0.027142221555113793,0.026598559692502022,0.030370857566595078,0.03192206136882305,0.03677353527396917,True
120,full,4,id20,16,nmse_omitted_db,-18.118403493881225,-18.121368408203125,-17.434403800964354,-17.22148609161377,-16.804318809509276,True
120,full,4,id20,16,epistemic,0.005349026286043227,0.004871913930401206,0.007013119850307703,0.008187473332509397,0.013715124754235149,True
120,full,4,id20,16,aleatoric,0.04558587740361691,0.04453863203525543,0.05118994787335396,0.054026476107537746,0.0636189381033182,True
120,full,4,id20,32,nmse_omitted_db,-15.508613212585448,-15.521286010742188,-14.801850891113281,-14.623206329345704,-14.21645528793335,True
120,full,4,id20,32,epistemic,0.018697120995260774,0.014526525977998972,0.026595274172723293,0.03455336447805166,0.10415024332702157,True
120,full,4,id20,32,aleatoric,0.08442452094703913,0.08213357999920845,0.09905866235494615,0.10493114031851292,0.1318525034189224,True
120,full,4,id80,4,nmse_omitted_db,-23.56775185394287,-23.585134506225586,-22.970918464660645,-22.78809232711792,-22.522450351715086,True
120,full,4,id80,4,epistemic,0.001807990892441012,0.0017491643084213138,0.0021607101196423175,0.0023624779656529426,0.002856074818409979,True
120,full,4,id80,4,aleatoric,0.015878936924040316,0.01570284180343151,0.017470859922468662,0.018201749585568906,0.020065266434103248,True
120,full,4,id80,8,nmse_omitted_db,-21.110618448257448,-21.102042198181152,-20.514432907104492,-20.347656536102296,-20.13881290435791,True
120,full,4,id80,8,epistemic,0.0031565975113771855,0.0030630314722657204,0.003758681914769113,0.004101795773021877,0.005050996025092899,True
120,full,4,id80,8,aleatoric,0.02769477560184896,0.027463655918836594,0.03005340527743101,0.03131826147437096,0.034032819904386995,True
120,full,4,id80,16,nmse_omitted_db,-18.572127048492433,-18.57626724243164,-17.92083034515381,-17.790621280670166,-17.51216251373291,True
120,full,4,id80,16,epistemic,0.006254344965331256,0.00601165066473186,0.007543626381084323,0.008331453753635287,0.010713127218186852,True
120,full,4,id80,16,aleatoric,0.0472819949761033,0.046840084716677666,0.05109644867479801,0.05294340401887893,0.05785371124744415,True
120,full,4,id80,32,nmse_omitted_db,-15.698576694488525,-15.700671195983887,-15.023693943023682,-14.815240907669068,-14.473311128616333,True
120,full,4,id80,32,epistemic,0.021268657335080206,0.01934283785521984,0.029016202501952647,0.03417112939059734,0.05621297873556613,True
120,full,4,id80,32,aleatoric,0.08782624419778585,0.08686208352446556,0.0963874876499176,0.10055035948753356,0.11136078581213951,True
120,full,4,far1ms,4,nmse_omitted_db,0.2628969426332042,0.24982978403568268,0.410947984457016,0.46810467839241027,0.5898942452669144,True
120,full,4,far1ms,4,epistemic,0.0065162590112304315,0.004840355599299073,0.009684390947222713,0.013931192131713021,0.03558923497796057,True
120,full,4,far1ms,4,aleatoric,0.017901049220003188,0.017712675966322422,0.019896449893713,0.02078812327235937,0.02291518233716488,True
120,full,4,far1ms,8,nmse_omitted_db,0.5844698426425456,0.5736780166625977,0.8306490659713746,0.9140157729387283,1.0911586785316467,True
120,full,4,far1ms,8,epistemic,0.02187288098735735,0.013207606505602598,0.03572344444692135,0.05377645902335643,0.15070158556103697,True
120,full,4,far1ms,8,aleatoric,0.03862814548611641,0.03813173063099384,0.044368015602231026,0.045941695198416704,0.05102740440517664,True
120,full,4,far1ms,16,nmse_omitted_db,1.9931476188898087,1.9997145533561707,2.2245086193084718,2.2785539984703065,2.3652167534828186,True
120,full,4,far1ms,16,epistemic,457.83641736556405,5.205293893814087,264.633187866211,690.242901611327,6000.656518554686,True
120,full,4,far1ms,16,aleatoric,0.11803426408022642,0.10892540588974953,0.16297695338726045,0.18472563996911043,0.2511137080192565,True
120,full,4,far1ms,32,nmse_omitted_db,2.168570698261261,2.1608545780181885,2.414085626602173,2.4834118008613584,2.643193290233612,True
120,full,4,far1ms,32,epistemic,883.3777759615779,25.391403198242188,763.6369445800783,1867.8240600585914,15448.311816406238,True
120,full,4,far1ms,32,aleatoric,0.20645297895371914,0.1894497573375702,0.2845301926136017,0.33538520783185954,0.4631666204333305,True
140,partial_small,1,target,4,nmse_omitted_db,-22.662602413177492,-22.645329475402832,-22.117395210266114,-21.933527278900147,-21.650349712371828,True
140,partial_small,1,target,4,epistemic,0.005425308007746935,0.004479099763557315,0.008369087800383567,0.010388481570407749,0.01729997809976339,True
140,partial_small,1,target,4,aleatoric,0.019568739665672182,0.019320440478622913,0.022038360498845576,0.022848915215581654,0.024821053147315978,True
140,partial_small,1,target,8,nmse_omitted_db,-20.196046087265014,-20.208097457885742,-19.688609504699706,-19.519277477264403,-19.228100872039796,True
140,partial_small,1,target,8,epistemic,0.006586759112309664,0.00591322360560298,0.009569490980356931,0.010769145656377077,0.015460861325263971,True
140,partial_small,1,target,8,aleatoric,0.03090349083021283,0.030586136505007744,0.034260695800185204,0.03534187693148851,0.03812239680439234,True
140,partial_small,1,target,16,nmse_omitted_db,-17.554723220825196,-17.55920696258545,-16.947436332702637,-16.77263174057007,-16.468778762817383,True
140,partial_small,1,target,16,epistemic,0.010407999468035996,0.00939389318227768,0.014552362356334924,0.016716037411242723,0.02365442521870135,True
140,partial_small,1,target,16,aleatoric,0.0475392622500658,0.04710274748504162,0.05226127877831459,0.05388281475752592,0.05855332098901272,True
140,partial_small,1,target,32,nmse_omitted_db,-14.476828046798706,-14.507879257202148,-13.642586612701416,-13.408786821365357,-12.950042705535889,True
140,partial_small,1,target,32,epistemic,0.07014246860332787,0.04553753696382046,0.11760991588234902,0.1638413295149803,0.42401599198579676,True
140,partial_small,1,target,32,aleatoric,0.08972178544849158,0.08811111748218536,0.10090634226799011,0.1052954588085413,0.11630096852779388,True
140,partial_small,1,id20,4,nmse_omitted_db,-23.209690057754518,-23.206608772277832,-22.506658363342286,-22.301200675964356,-21.871336307525635,True
140,partial_small,1,id20,4,epistemic,0.0010904364953748882,0.001020650495775044,0.0014301882358267904,0.001625751168467104,0.002098233136348426,True
140,partial_small,1,id20,4,aleatoric,0.012755094460211695,0.012417434714734554,0.014835273381322622,0.015816310234367845,0.01813303224742412,True
140,partial_small,1,id20,8,nmse_omitted_db,-20.727945142745973,-20.71657085418701,-20.05128917694092,-19.875194549560547,-19.427543773651124,True
140,partial_small,1,id20,8,epistemic,0.0018420640097465365,0.0017143355216830969,0.0024633319582790135,0.0028080790187232185,0.003714470218401402,True
140,partial_small,1,id20,8,aleatoric,0.021197596982121467,0.020665301010012627,0.02448472771793604,0.02605553353205323,0.029247964378446338,True
140,partial_small,1,id20,16,nmse_omitted_db,-18.454014240264893,-18.443432807922363,-17.829137802124023,-17.615725803375245,-17.362023811340332,True
140,partial_small,1,id20,16,epistemic,0.0032229445558041333,0.0029358960455283523,0.004389793053269387,0.00517876532394439,0.007652731188572942,True
140,partial_small,1,id20,16,aleatoric,0.0340622116625309,0.03319943696260452,0.039139454066753385,0.04155539646744728,0.04775298733264206,True
140,partial_small,1,id20,32,nmse_omitted_db,-15.845065954208374,-15.860442161560059,-15.164423847198487,-15.000138902664185,-14.704888076782227,True
140,partial_small,1,id20,32,epistemic,0.009090028441976756,0.007832695730030537,0.013105562329292298,0.01608671126887202,0.028456201981753106,True
140,partial_small,1,id20,32,aleatoric,0.06311308217793703,0.06141737103462219,0.0733759194612503,0.07793684676289557,0.08965146079659461,True
140,partial_small,1,id80,4,nmse_omitted_db,-23.34725103378296,-23.33835506439209,-22.842948532104494,-22.675563430786134,-22.39125026702881,True
