delay_ns,seed,scope,regime,ng,metric,mean,median,q90,q95,q99,finite
130,20260921,partial_medium,far1ms,16,aleatoric,0.1007198975302279,0.09539134800434113,0.13434231728315355,0.15079060941934586,0.19570679679512987,True
130,20260921,partial_medium,far1ms,32,nmse_omitted_db,2.156533826947212,2.149284601211548,2.42944917678833,2.515027952194214,2.656107625961304,True
130,20260921,partial_medium,far1ms,32,epistemic,913.7645334395498,32.449668884277344,718.2850952148443,1799.0024658203135,15288.261425781448,True
130,20260921,partial_medium,far1ms,32,aleatoric,0.19489526050090789,0.18186228722333908,0.26267064213752755,0.3003750368952752,0.42335728019476,True
130,20260921,partial_large,target,4,nmse_omitted_db,-23.36789975357056,-23.378426551818848,-22.789438438415527,-22.610371017456053,-22.308747634887695,True
130,20260921,partial_large,target,4,epistemic,0.0028603466766886415,0.0027016893727704883,0.0037839248077943927,0.0042769818799570205,0.005590327074751259,True
130,20260921,partial_large,target,4,aleatoric,0.017487535070255397,0.017325461842119694,0.0193488959223032,0.020071581471711397,0.02160943396389485,True
130,20260921,partial_large,target,8,nmse_omitted_db,-20.92528943862915,-20.91858959197998,-20.391075134277344,-20.22467737197876,-19.930053768157958,True
130,20260921,partial_large,target,8,epistemic,0.004483226097235456,0.004293006844818592,0.005689586885273457,0.006364549836143852,0.007976850410923365,True
130,20260921,partial_large,target,8,aleatoric,0.029045102119073272,0.028820039704442024,0.03151868917047977,0.03259116150438786,0.03470745574682951,True
130,20260921,partial_large,target,16,nmse_omitted_db,-18.16179815864563,-18.15528392791748,-17.615951156616212,-17.43768424987793,-17.149188346862793,True
130,20260921,partial_large,target,16,epistemic,0.008766820124723016,0.008358052000403404,0.011153599340468646,0.012450540997087957,0.01604918608441949,True
130,20260921,partial_large,target,16,aleatoric,0.04937484338060021,0.04898029752075672,0.05322150774300099,0.054769860394299034,0.057842375300824644,True
130,20260921,partial_large,target,32,nmse_omitted_db,-15.105155770683288,-15.126292705535889,-14.380314064025878,-14.167889070510864,-13.74701623916626,True
130,20260921,partial_large,target,32,epistemic,0.032522237507626416,0.028863384388387203,0.04670552723109724,0.05690921861678362,0.08946489855647093,True
130,20260921,partial_large,target,32,aleatoric,0.09356761563718319,0.09267119690775871,0.10248036235570908,0.10639095492660999,0.11349753893911839,True
130,20260921,partial_large,id20,4,nmse_omitted_db,-23.159124505615235,-23.16422939300537,-22.44003849029541,-22.235879325866698,-21.84622848510742,True
130,20260921,partial_large,id20,4,epistemic,0.0014212439975584857,0.0013248454197309911,0.0018597304238937796,0.002122953860089184,0.0028516113571822647,True
130,20260921,partial_large,id20,4,aleatoric,0.015294478311017155,0.014902983792126179,0.01770413797348738,0.018811285309493542,0.02130869394168259,True
130,20260921,partial_large,id20,8,nmse_omitted_db,-20.85491436958313,-20.858644485473633,-20.203675842285154,-20.02929058074951,-19.701545886993404,True
130,20260921,partial_large,id20,8,epistemic,0.00260136734591797,0.0024056792026385665,0.0034159764414653185,0.0039117738604545595,0.005642302874475718,True
130,20260921,partial_large,id20,8,aleatoric,0.0268446185849607,0.026238196529448032,0.030495990440249445,0.03220236301422119,0.03624784480780364,True
130,20260921,partial_large,id20,16,nmse_omitted_db,-18.282185528564455,-18.27620792388916,-17.658088302612306,-17.477911376953124,-17.166590423583983,True
130,20260921,partial_large,id20,16,epistemic,0.0051352316816803065,0.004613847471773624,0.006880378676578404,0.00823920168913901,0.013293999237939731,True
130,20260921,partial_large,id20,16,aleatoric,0.04498419697657228,0.043917709961533546,0.05089906640350819,0.053992502391338355,0.06250727079808714,True
130,20260921,partial_large,id20,32,nmse_omitted_db,-15.569392001152039,-15.559999942779541,-14.911659526824952,-14.72920527458191,-14.391440172195434,True
130,20260921,partial_large,id20,32,epistemic,0.015893188983667643,0.012965389527380466,0.022645949758589287,0.029097416438162344,0.062074423022568284,True
130,20260921,partial_large,id20,32,aleatoric,0.08225957167595625,0.08017123863101006,0.09498633444309236,0.10134750828146935,0.1185469534993172,True
130,20260921,partial_large,id80,4,nmse_omitted_db,-23.791646170806885,-23.790364265441895,-23.251136016845702,-23.100797843933105,-22.826994380950925,True
130,20260921,partial_large,id80,4,epistemic,0.0018641197866061702,0.0017906599678099155,0.0023152424953877928,0.002512137067969889,0.003104215860366823,True
130,20260921,partial_large,id80,4,aleatoric,0.01600690275542438,0.015778154134750366,0.017805759236216547,0.01857548886910081,0.02042684415355325,True
130,20260921,partial_large,id80,8,nmse_omitted_db,-21.272847319412232,-21.265542030334473,-20.740544509887695,-20.61733474731445,-20.333182983398437,True
130,20260921,partial_large,id80,8,epistemic,0.003259457153454423,0.00313355540856719,0.003989605884999037,0.004358836938627065,0.00530778512824327,True
130,20260921,partial_large,id80,8,aleatoric,0.027593530445173382,0.027256570756435394,0.03019439596682787,0.03133710771799088,0.033954626880586154,True
